Informe as versões (deixe em branco para buscar todas):
 - Versão do Bottlerocket (ex: 1.58.0). Deixe em branco para todas.
 - Versão do Kubernetes (ex: 1.35). Deixe em branco para todas.
 - Regiões (separadas por vírgula). Deixe em branco para todas as regiões.
Versão do Bottlerocket: 1.58.0
Versão do Kubernetes: 
Regiões (comma-separated): 
Buscando AMIs com o padrao: bottlerocket-aws-k8s-*-*-v1.58.0-*
==================================================
Consultando regiao: ap-south-1...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: eu-north-1...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: eu-west-3...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: eu-west-2...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: eu-west-1...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: ap-northeast-3...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: ap-northeast-2...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: ap-northeast-1...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: ca-central-1...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: sa-east-1...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: ap-southeast-1...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: ap-southeast-2...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: eu-central-1...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: us-east-1...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: us-east-2...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: us-west-1...
  -> 48 AMI(s) encontrada(s)
Consultando regiao: us-west-2...
  -> 48 AMI(s) encontrada(s)

Resultado final:
K8S_Version  Region          AMI_ID                 Arch    Name                                                            CreationDate
1.30         ap-southeast-2  ami-093e7207b70557cb8  arm64   bottlerocket-aws-k8s-1.30-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:13.000Z
1.30         ap-southeast-2  ami-0db05fd8bc54ab42d  x86_64  bottlerocket-aws-k8s-1.30-x86_64-v1.58.0-c5c37032               2026-04-01T22:56:40.000Z
1.30         eu-central-1    ami-0029f24513431dfd5  arm64   bottlerocket-aws-k8s-1.30-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T22:59:47.000Z
1.30         eu-central-1    ami-017899631836e8569  arm64   bottlerocket-aws-k8s-1.30-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:59:24.000Z
1.30         eu-central-1    ami-0141eaed81998730c  arm64   bottlerocket-aws-k8s-1.30-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:14.000Z
1.30         eu-central-1    ami-015f3fb3ca045a635  x86_64  bottlerocket-aws-k8s-1.30-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:59:49.000Z
1.30         eu-central-1    ami-0375dc486c96c9645  arm64   bottlerocket-aws-k8s-1.30-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T22:57:35.000Z
1.30         eu-central-1    ami-0647a497db1eca957  x86_64  bottlerocket-aws-k8s-1.30-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:59:09.000Z
1.30         eu-central-1    ami-0a065d341c492a2f6  x86_64  bottlerocket-aws-k8s-1.30-x86_64-v1.58.0-c5c37032               2026-04-01T22:56:41.000Z
1.30         eu-central-1    ami-0ceabb05467b7b67e  x86_64  bottlerocket-aws-k8s-1.30-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:52.000Z
1.30         us-east-1       ami-00596ba8328ae6520  x86_64  bottlerocket-aws-k8s-1.30-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:59:50.000Z
1.30         us-east-1       ami-0108ff6eecbc8d107  x86_64  bottlerocket-aws-k8s-1.30-x86_64-v1.58.0-c5c37032               2026-04-01T22:56:41.000Z
1.30         us-east-1       ami-088f01611e5cba5e4  arm64   bottlerocket-aws-k8s-1.30-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T22:57:35.000Z
1.30         us-east-1       ami-08a7147a4ac61d30b  arm64   bottlerocket-aws-k8s-1.30-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:59:25.000Z
1.30         us-east-1       ami-090b667ca824b9619  x86_64  bottlerocket-aws-k8s-1.30-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:52.000Z
1.30         us-east-1       ami-0aba9eb70b102f889  arm64   bottlerocket-aws-k8s-1.30-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T22:59:48.000Z
1.30         us-east-1       ami-0d7e6a47c92e9401d  arm64   bottlerocket-aws-k8s-1.30-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:15.000Z
1.30         us-east-1       ami-0ffdb498ed0e57c2c  x86_64  bottlerocket-aws-k8s-1.30-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:59:10.000Z
1.30         us-east-2       ami-010dd50509fa3b80a  x86_64  bottlerocket-aws-k8s-1.30-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:59:11.000Z
1.30         us-east-2       ami-0425b51481deffe96  arm64   bottlerocket-aws-k8s-1.30-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T22:59:48.000Z
1.30         us-east-2       ami-04b5fba8af5b4c807  arm64   bottlerocket-aws-k8s-1.30-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:59:26.000Z
1.30         us-east-2       ami-0555e589f654bc307  x86_64  bottlerocket-aws-k8s-1.30-x86_64-v1.58.0-c5c37032               2026-04-01T22:56:43.000Z
1.30         us-east-2       ami-07ef16c64d1142518  x86_64  bottlerocket-aws-k8s-1.30-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:59:51.000Z
1.30         us-east-2       ami-08d3072d96e42a2a5  arm64   bottlerocket-aws-k8s-1.30-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:15.000Z
1.30         us-east-2       ami-0c2950d9b9df72a88  x86_64  bottlerocket-aws-k8s-1.30-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:53.000Z
1.30         us-east-2       ami-0c7bf45d255672a13  arm64   bottlerocket-aws-k8s-1.30-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T22:57:36.000Z
1.30         us-west-1       ami-00283b095cd7d51b8  x86_64  bottlerocket-aws-k8s-1.30-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:59:51.000Z
1.30         us-west-1       ami-0127d1ba901f911aa  arm64   bottlerocket-aws-k8s-1.30-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T22:59:48.000Z
1.30         us-west-1       ami-03181e5086bd7f85f  x86_64  bottlerocket-aws-k8s-1.30-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:53.000Z
1.30         us-west-1       ami-07ea654f1db93e8e8  x86_64  bottlerocket-aws-k8s-1.30-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:59:10.000Z
1.30         us-west-1       ami-0af05147bdd954f75  arm64   bottlerocket-aws-k8s-1.30-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:59:25.000Z
1.30         us-west-1       ami-0a70065635675937d  arm64   bottlerocket-aws-k8s-1.30-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:15.000Z
1.30         us-west-1       ami-0bcc081452a46c9b4  arm64   bottlerocket-aws-k8s-1.30-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T22:57:35.000Z
1.30         us-west-1       ami-0bf04947e067807ef  x86_64  bottlerocket-aws-k8s-1.30-x86_64-v1.58.0-c5c37032               2026-04-01T22:56:42.000Z
1.30         us-west-2       ami-002b2bf469c90d006  arm64   bottlerocket-aws-k8s-1.30-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T22:30:41.000Z
1.30         us-west-2       ami-028b36f650b4e9efc  x86_64  bottlerocket-aws-k8s-1.30-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:31:08.000Z
1.30         us-west-2       ami-03fec74de4a36242b  x86_64  bottlerocket-aws-k8s-1.30-x86_64-v1.58.0-c5c37032               2026-04-01T22:27:27.000Z
1.30         us-west-2       ami-05959fe3ab0bf4e81  arm64   bottlerocket-aws-k8s-1.30-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T22:30:22.000Z
1.30         us-west-2       ami-064a7c0709c7f50a0  arm64   bottlerocket-aws-k8s-1.30-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:26:25.000Z
1.30         us-west-2       ami-068ded08abaab6f7c  x86_64  bottlerocket-aws-k8s-1.30-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:31:08.000Z
1.30         us-west-2       ami-0a4adf3d9dce4277f  x86_64  bottlerocket-aws-k8s-1.30-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:27:03.000Z
1.30         us-west-2       ami-0d0e4036345226209  arm64   bottlerocket-aws-k8s-1.30-aarch64-v1.58.0-c5c37032              2026-04-01T22:26:35.000Z
1.31         ap-south-1      ami-00a8de7c5615225d0  arm64   bottlerocket-aws-k8s-1.31-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:57:27.000Z
1.31         ap-south-1      ami-056261991c1afc361  arm64   bottlerocket-aws-k8s-1.31-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T23:00:44.000Z
1.31         ap-south-1      ami-08d4d0ab9bd9c5297  x86_64  bottlerocket-aws-k8s-1.31-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:58:55.000Z
1.31         ap-south-1      ami-092f2101d72526a0b  arm64   bottlerocket-aws-k8s-1.31-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:07.000Z
1.31         ap-south-1      ami-0cbccd5261fef988b  x86_64  bottlerocket-aws-k8s-1.31-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:14.000Z
1.31         ap-south-1      ami-0d7239085f488aa48  x86_64  bottlerocket-aws-k8s-1.31-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:58:41.000Z
1.31         ap-south-1      ami-0e5546403d55b2092  arm64   bottlerocket-aws-k8s-1.31-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:02.000Z
1.31         ap-south-1      ami-0f37b147cfd900b79  x86_64  bottlerocket-aws-k8s-1.31-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:49.000Z
1.31         eu-north-1      ami-0049f40d89b74e2ad  arm64   bottlerocket-aws-k8s-1.31-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:57:28.000Z
1.31         eu-north-1      ami-0093c4b6fc3e64f43  arm64   bottlerocket-aws-k8s-1.31-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:04.000Z
1.31         eu-north-1      ami-05073da42dbd5bc87  x86_64  bottlerocket-aws-k8s-1.31-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:58:56.000Z
1.31         eu-north-1      ami-06f98104cee4fc3b8  x86_64  bottlerocket-aws-k8s-1.31-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:14.000Z
1.31         eu-north-1      ami-0848f8ce3747e2232  arm64   bottlerocket-aws-k8s-1.31-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:08.000Z
1.31         eu-north-1      ami-0a60ef5a613511791  arm64   bottlerocket-aws-k8s-1.31-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T23:00:45.000Z
1.31         eu-north-1      ami-0d105225e578fce02  x86_64  bottlerocket-aws-k8s-1.31-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:49.000Z
1.31         eu-north-1      ami-0d1f79432ee61e142  x86_64  bottlerocket-aws-k8s-1.31-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:58:43.000Z
1.31         eu-west-3       ami-027d41cffa9b9d917  x86_64  bottlerocket-aws-k8s-1.31-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:15.000Z
1.31         eu-west-3       ami-05d9e1509a3ef020a  arm64   bottlerocket-aws-k8s-1.31-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T23:00:46.000Z
1.31         eu-west-3       ami-060fc7cc73a80ebd4  arm64   bottlerocket-aws-k8s-1.31-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:09.000Z
1.31         eu-west-3       ami-064423d9b9e15dbed  x86_64  bottlerocket-aws-k8s-1.31-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:51.000Z
1.31         eu-west-3       ami-091e509631e9435b7  arm64   bottlerocket-aws-k8s-1.31-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:57:30.000Z
1.31         eu-west-3       ami-0e8f3e89308c3fcfe  x86_64  bottlerocket-aws-k8s-1.31-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:58:58.000Z
1.31         eu-west-3       ami-0fa73c3dc6ba948c4  x86_64  bottlerocket-aws-k8s-1.31-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:58:44.000Z
1.31         eu-west-3       ami-0f07e19ca7b8544c3  arm64   bottlerocket-aws-k8s-1.31-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:04.000Z
1.31         eu-west-2       ami-01a471d9f02cdd703  x86_64  bottlerocket-aws-k8s-1.31-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:58:57.000Z
1.31         eu-west-2       ami-020a6e17271ce71da  x86_64  bottlerocket-aws-k8s-1.31-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:15.000Z
1.31         eu-west-2       ami-02d368b4c4e71d1b0  arm64   bottlerocket-aws-k8s-1.31-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T23:00:46.000Z
1.31         eu-west-2       ami-073bbd92121318bdf  x86_64  bottlerocket-aws-k8s-1.31-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:58:43.000Z
1.31         eu-west-2       ami-09f09ddb1dd2cce69  x86_64  bottlerocket-aws-k8s-1.31-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:50.000Z
1.31         eu-west-2       ami-0b9eb73a88698f09e  arm64   bottlerocket-aws-k8s-1.31-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:09.000Z
1.31         eu-west-2       ami-0d74d60963b22a907  arm64   bottlerocket-aws-k8s-1.31-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:04.000Z
1.31         eu-west-2       ami-0fd25f59774155744  arm64   bottlerocket-aws-k8s-1.31-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:57:29.000Z
1.31         eu-west-1       ami-0233003f644d18abf  arm64   bottlerocket-aws-k8s-1.31-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:08.000Z
1.31         eu-west-1       ami-04b8d53ad2628bfef  x86_64  bottlerocket-aws-k8s-1.31-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:50.000Z
1.31         eu-west-1       ami-050d98f2280cc0812  arm64   bottlerocket-aws-k8s-1.31-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:57:28.000Z
1.31         eu-west-1       ami-07278496dfd09d76c  x86_64  bottlerocket-aws-k8s-1.31-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:14.000Z
1.31         eu-west-1       ami-06966d5cf2eaf65e0  arm64   bottlerocket-aws-k8s-1.31-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:03.000Z
1.31         eu-west-1       ami-0896734877eccde61  x86_64  bottlerocket-aws-k8s-1.31-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:58:56.000Z
1.31         eu-west-1       ami-08f3639ad54918f24  x86_64  bottlerocket-aws-k8s-1.31-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:58:42.000Z
1.31         eu-west-1       ami-0c7a8fccf4c957e8e  arm64   bottlerocket-aws-k8s-1.31-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T23:00:45.000Z
1.31         ap-northeast-3  ami-014d09458610fc1b4  arm64   bottlerocket-aws-k8s-1.31-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:01.000Z
1.31         ap-northeast-3  ami-02dca1d86602c4a38  arm64   bottlerocket-aws-k8s-1.31-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:57:25.000Z
1.31         ap-northeast-3  ami-058d0bf9114b2b793  x86_64  bottlerocket-aws-k8s-1.31-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:46.000Z
1.31         ap-northeast-3  ami-05c8ad0deb6e25d48  arm64   bottlerocket-aws-k8s-1.31-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:06.000Z
1.31         ap-northeast-3  ami-0617d440ad1605dc9  x86_64  bottlerocket-aws-k8s-1.31-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:12.000Z
1.31         ap-northeast-3  ami-077a262334b52456e  x86_64  bottlerocket-aws-k8s-1.31-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:58:54.000Z
1.31         ap-northeast-3  ami-0987f8907f98d0332  x86_64  bottlerocket-aws-k8s-1.31-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:58:40.000Z
1.31         ap-northeast-3  ami-0f32884d1b40d65c7  arm64   bottlerocket-aws-k8s-1.31-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T23:00:42.000Z
1.31         ap-northeast-2  ami-00e7e5b1d0ee54d11  arm64   bottlerocket-aws-k8s-1.31-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:57:25.000Z
1.31         ap-northeast-2  ami-06273ce9d07e0eef0  x86_64  bottlerocket-aws-k8s-1.31-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:12.000Z
1.31         ap-northeast-2  ami-08448668923392a8f  arm64   bottlerocket-aws-k8s-1.31-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T23:00:43.000Z
1.31         ap-northeast-2  ami-0b6257de44244dadb  x86_64  bottlerocket-aws-k8s-1.31-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:58:40.000Z
1.31         ap-northeast-2  ami-0b5aeecd99e05780a  x86_64  bottlerocket-aws-k8s-1.31-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:46.000Z
1.31         ap-northeast-2  ami-0c08f2ee1de04982e  arm64   bottlerocket-aws-k8s-1.31-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:01.000Z
1.31         ap-northeast-2  ami-0f6b84842591fae02  arm64   bottlerocket-aws-k8s-1.31-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:06.000Z
1.31         ap-northeast-2  ami-0fba4ba5b67de1404  x86_64  bottlerocket-aws-k8s-1.31-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:58:54.000Z
1.31         ap-northeast-1  ami-003c5080bdd7d35aa  x86_64  bottlerocket-aws-k8s-1.31-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:12.000Z
1.31         ap-northeast-1  ami-022483fca8970ad4c  arm64   bottlerocket-aws-k8s-1.31-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:57:25.000Z
1.31         ap-northeast-1  ami-030b6b0537eeeb25d  x86_64  bottlerocket-aws-k8s-1.31-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:58:40.000Z
1.31         ap-northeast-1  ami-03164b5cfb3cf7b39  arm64   bottlerocket-aws-k8s-1.31-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T23:00:42.000Z
1.31         ap-northeast-1  ami-052b3d5600ba5bee0  x86_64  bottlerocket-aws-k8s-1.31-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:58:54.000Z
1.31         ap-northeast-1  ami-074c03b996e36b67d  arm64   bottlerocket-aws-k8s-1.31-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:01.000Z
1.31         ap-northeast-1  ami-0728e6ab43c8b1b4a  arm64   bottlerocket-aws-k8s-1.31-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:06.000Z
1.31         ap-northeast-1  ami-0edc69ecd53005dd2  x86_64  bottlerocket-aws-k8s-1.31-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:46.000Z
1.31         ca-central-1    ami-01ca2625d0e608769  x86_64  bottlerocket-aws-k8s-1.31-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:13.000Z
1.31         ca-central-1    ami-02b8517076ba84a67  arm64   bottlerocket-aws-k8s-1.31-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:07.000Z
1.31         ca-central-1    ami-0505c7b358c7865f1  x86_64  bottlerocket-aws-k8s-1.31-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:47.000Z
1.31         ca-central-1    ami-080090a24a3436034  arm64   bottlerocket-aws-k8s-1.31-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T23:00:43.000Z
1.31         ca-central-1    ami-0948479b417d14b81  x86_64  bottlerocket-aws-k8s-1.31-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:58:42.000Z
1.31         ca-central-1    ami-0c72e9b0239495cae  arm64   bottlerocket-aws-k8s-1.31-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:03.000Z
1.31         ca-central-1    ami-0befc7a408afeb3f4  x86_64  bottlerocket-aws-k8s-1.31-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:58:55.000Z
1.31         ca-central-1    ami-0e63356e0007c36ac  arm64   bottlerocket-aws-k8s-1.31-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:57:27.000Z
1.31         sa-east-1       ami-0270fb0d78f7d55c0  arm64   bottlerocket-aws-k8s-1.31-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:10.000Z
1.31         sa-east-1       ami-0410aa36b0115c118  arm64   bottlerocket-aws-k8s-1.31-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:57:30.000Z
1.31         sa-east-1       ami-06493126e79c6e386  x86_64  bottlerocket-aws-k8s-1.31-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:58:45.000Z
1.31         sa-east-1       ami-070c2d5736425610d  x86_64  bottlerocket-aws-k8s-1.31-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:16.000Z
1.31         sa-east-1       ami-071b19c25fb3ebb27  x86_64  bottlerocket-aws-k8s-1.31-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:58:58.000Z
1.31         sa-east-1       ami-0707b2034a1caa562  arm64   bottlerocket-aws-k8s-1.31-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:05.000Z
1.31         sa-east-1       ami-0dcf32f09135f73cb  x86_64  bottlerocket-aws-k8s-1.31-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:51.000Z
1.31         sa-east-1       ami-0f5981f464e3f65e5  arm64   bottlerocket-aws-k8s-1.31-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T23:00:47.000Z
1.31         ap-southeast-1  ami-05a4641c847440d7c  x86_64  bottlerocket-aws-k8s-1.31-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:58:41.000Z
1.31         ap-southeast-1  ami-070dc2c26973ad7b4  arm64   bottlerocket-aws-k8s-1.31-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:02.000Z
1.31         ap-southeast-1  ami-0a10015e7b02f10ee  x86_64  bottlerocket-aws-k8s-1.31-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:48.000Z
1.31         ap-southeast-1  ami-0ba031c20e7c02f1f  x86_64  bottlerocket-aws-k8s-1.31-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:58:55.000Z
1.31         ap-southeast-1  ami-0cef3161717acb76c  arm64   bottlerocket-aws-k8s-1.31-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T23:00:43.000Z
1.31         ap-southeast-1  ami-0c7fc9bbcc1df3cb1  arm64   bottlerocket-aws-k8s-1.31-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:07.000Z
1.31         ap-southeast-1  ami-0d62918b5cb62602b  x86_64  bottlerocket-aws-k8s-1.31-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:12.000Z
1.31         ap-southeast-1  ami-0f47d226f0e23a3ca  arm64   bottlerocket-aws-k8s-1.31-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:57:26.000Z
1.31         ap-southeast-2  ami-007e43decbba8cfaa  arm64   bottlerocket-aws-k8s-1.31-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T23:00:44.000Z
1.31         ap-southeast-2  ami-04617f4055fa9dffb  x86_64  bottlerocket-aws-k8s-1.31-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:58:41.000Z
1.31         ap-southeast-2  ami-04433b44e3270c1fe  arm64   bottlerocket-aws-k8s-1.31-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:03.000Z
1.31         ap-southeast-2  ami-0624f460b0e11ee73  arm64   bottlerocket-aws-k8s-1.31-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:08.000Z
1.31         ap-southeast-2  ami-061a52d0554f86d06  x86_64  bottlerocket-aws-k8s-1.31-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:58:56.000Z
1.31         ap-southeast-2  ami-05cb2fab13102cf96  x86_64  bottlerocket-aws-k8s-1.31-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:13.000Z
1.31         ap-southeast-2  ami-0e12eb2aa26591865  arm64   bottlerocket-aws-k8s-1.31-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:57:27.000Z
1.31         ap-southeast-2  ami-0ee8b29fdf7c4b564  x86_64  bottlerocket-aws-k8s-1.31-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:48.000Z
1.31         eu-central-1    ami-0070f3deb6b79d8d6  x86_64  bottlerocket-aws-k8s-1.31-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:58:42.000Z
1.31         eu-central-1    ami-0310b44c933f81c85  arm64   bottlerocket-aws-k8s-1.31-aarch64-v1.58.0-c5c37032              2026-04-01T22:59:03.000Z
1.31         eu-central-1    ami-02a4b4609e5d75358  x86_64  bottlerocket-aws-k8s-1.31-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:13.000Z
1.31         eu-central-1    ami-0842e6b69ef1a8081  arm64   bottlerocket-aws-k8s-1.31-nvidia-aarch64-v1.58.0-c5c37032       2026-04-01T23:00:08.000Z
1.31         eu-central-1    ami-07f0f6fefcb0a33ff  arm64   bottlerocket-aws-k8s-1.31-nvidia-fips-aarch64-v1.58.0-c5c37032  2026-04-01T23:00:45.000Z
1.31         eu-central-1    ami-09c815e634337536b  arm64   bottlerocket-aws-k8s-1.31-fips-aarch64-v1.58.0-c5c37032         2026-04-01T22:57:28.000Z
1.31         eu-central-1    ami-0d647ff68881ece44  x86_64  bottlerocket-aws-k8s-1.31-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:58:56.000Z
1.31         eu-central-1    ami-0e3c923edb6066c81  x86_64  bottlerocket-aws-k8s-1.31-nvidia-fips-x86_64-v1.58.0-c5c37032   2026-04-01T22:59:49.000Z
1.31         us-east-1       ami-02087e3d976808914  x86_64  bottlerocket-aws-k8s-1.31-fips-x86_64-v1.58.0-c5c37032          2026-04-01T22:58:57.000Z
1.31         us-east-1       ami-018f40fe110319245  x86_64  bottlerocket-aws-k8s-1.31-nvidia-x86_64-v1.58.0-c5c37032        2026-04-01T22:58:43.000Z
1.31         us-east-1       ami-0817c2ad0929397e6  x86_64  bottlerocket-aws-k8s-1.31-x86_64-v1.58.0-c5c37032               2026-04-01T22:59:14.000Z
